Date,Close,Open,High,Low,Volume
2019-04-25,63.37,63.52,63.64,62.90,1567161.00
2019-04-26,63.87,63.67,63.95,63.25,1361419.00
2019-04-29,64.81,64.03,64.85,63.59,3618362.00
2019-04-30,59.95,59.53,60.05,59.15,6658855.00
2019-05-01,58.67,59.88,59.96,58.58,3717018.00
2019-05-02,58.33,58.63,58.97,57.92,2254890.00
2019-05-03,59.48,58.87,59.57,58.68,2079376.00
2019-05-06,59.67,58.60,59.77,58.56,1588684.00
2019-05-07,58.94,59.29,59.74,58.25,1830238.00
2019-05-08,58.54,58.86,59.21,58.38,1276022.00
2019-05-09,58.40,58.13,58.70,57.73,1477752.00
2019-05-10,58.38,58.44,58.81,57.32,1582460.00
2019-05-13,56.83,57.26,57.60,56.28,2281686.00
2019-05-14,56.24,57.12,57.24,56.18,2019550.00
2019-05-15,58.54,56.13,58.92,56.07,2965117.00
2019-05-16,59.23,58.59,59.71,58.42,1765388.00
2019-05-17,58.44,58.79,59.31,58.32,1268050.00
2019-05-20,57.23,57.65,57.65,56.91,1530126.00
2019-05-21,57.72,57.72,57.90,57.17,1028248.00
2019-05-22,57.79,57.56,58.19,57.55,941279.00
2019-05-23,57.27,57.30,57.50,56.66,1260657.00
2019-05-24,56.93,57.60,57.72,56.84,927651.00
2019-05-28,56.98,57.07,57.82,56.93,1047554.00
2019-05-29,56.00,56.64,56.75,55.60,1811510.00
2019-05-30,56.07,56.01,56.34,55.80,904419.00
2019-05-31,55.33,55.28,55.67,55.17,1579481.00
2019-06-03,51.94,53.35,53.35,51.35,4844480.00
2019-06-04,52.72,52.22,52.92,51.80,3025564.00
2019-06-05,52.23,52.75,52.84,51.65,2349436.00
2019-06-06,52.39,52.31,52.50,51.78,1451026.00
2019-06-07,53.42,52.71,53.67,52.56,2191357.00
2019-06-10,54.14,53.85,54.74,53.76,1425464.00
2019-06-11,54.05,54.85,55.20,53.98,1675817.00
2019-06-12,53.96,54.00,54.13,53.48,1183650.00
2019-06-13,54.55,54.24,54.83,54.13,1040661.00
2019-06-14,54.32,54.49,54.74,54.07,1229304.00
2019-06-17,54.69,54.46,55.06,54.40,988491.00
2019-06-18,55.26,55.58,55.94,55.04,1726312.00
2019-06-19,55.23,55.36,55.47,54.80,1336015.00
2019-06-20,55.66,56.09,56.14,55.35,1200908.00
2019-06-21,56.27,55.49,56.33,55.49,2538872.00
2019-06-24,55.84,56.00,56.18,55.67,1211893.00
2019-06-25,54.38,55.75,55.79,54.23,1582217.00
2019-06-26,54.02,54.55,54.76,53.68,1734873.00
2019-06-27,53.83,54.34,54.42,53.79,1203914.00
2019-06-28,54.14,53.86,54.14,53.69,1683568.00
2019-07-01,55.00,55.05,55.43,54.77,1464449.00
2019-07-02,55.63,55.24,55.64,54.98,1031919.00
2019-07-03,56.15,55.93,56.40,55.74,1007718.00
2019-07-05,56.63,55.97,56.73,55.88,1489678.00
2019-07-08,55.84,56.29,56.36,55.59,1494371.00
2019-07-09,56.21,55.52,56.39,55.36,1473622.00
2019-07-10,57.05,56.62,57.12,56.53,1535546.00
2019-07-11,57.20,57.31,57.66,56.98,1300529.00
2019-07-12,57.27,57.15,57.38,56.93,1093933.00
2019-07-15,57.53,57.27,57.53,57.00,1058431.00
2019-07-16,57.67,57.34,57.93,57.34,1267641.00
2019-07-17,57.34,57.55,57.92,57.33,976894.00
2019-07-18,57.36,57.10,57.41,56.64,1273769.00
2019-07-19,56.58,57.47,57.58,56.56,1159153.00
2019-07-22,56.96,56.77,57.00,56.26,1446757.00
2019-07-23,57.40,57.17,57.44,56.64,1032438.00
2019-07-24,56.99,56.63,57.27,56.43,1359956.00
2019-07-25,56.80,56.95,57.18,56.19,2738139.00
2019-07-26,62.26,61.40,63.42,61.40,6060795.00
2019-07-29,62.09,62.13,62.45,61.51,2069127.00
2019-07-30,61.40,61.35,61.85,61.27,1430775.00
2019-07-31,60.91,61.24,61.75,60.41,1997999.00
2019-08-01,60.59,60.88,61.81,60.35,1771271.00
2019-08-02,59.82,60.15,60.48,59.50,1745450.00
2019-08-05,57.74,58.65,58.84,57.14,2391972.00
2019-08-06,58.55,58.28,59.07,58.08,1800707.00
2019-08-07,58.80,57.89,58.99,57.54,1534347.00
2019-08-08,60.31,59.32,60.31,58.70,1505848.00
2019-08-09,59.45,60.00,60.22,59.24,1020945.00
2019-08-12,58.73,59.00,59.28,58.44,1103243.00
2019-08-13,59.84,58.72,60.27,58.65,1430240.00
2019-08-14,58.21,58.80,59.14,58.05,1771501.00
2019-08-15,58.47,58.42,58.82,58.15,1430715.00
2019-08-16,58.96,59.04,59.19,58.65,1265187.00
2019-08-19,60.02,59.59,60.47,59.52,1222854.00
2019-08-20,59.18,59.77,59.90,59.15,1010566.00
2019-08-21,59.58,59.79,60.03,59.40,708272.00
2019-08-22,59.58,59.69,59.94,58.95,867915.00
2019-08-23,57.68,59.26,59.78,57.50,1813141.00
2019-08-26,58.56,57.97,58.59,57.74,1058926.00
2019-08-27,58.54,59.15,59.25,58.23,1173489.00
2019-08-28,58.69,58.24,58.93,58.01,840829.00
2019-08-29,59.71,59.32,59.96,59.26,982098.00
2019-08-30,59.53,60.02,60.02,59.29,903375.00
2019-09-03,58.48,59.09,59.45,58.19,1296116.00
2019-09-04,59.11,58.97,59.24,58.58,1065666.00
2019-09-05,60.61,59.68,60.70,59.63,1320656.00
2019-09-06,60.32,60.46,60.65,60.16,948580.00
2019-09-09,60.26,60.35,61.03,59.66,1592958.00
2019-09-10,60.29,59.80,60.50,59.80,1396077.00
2019-09-11,61.00,60.19,61.12,60.11,1176066.00
2019-09-12,61.75,61.17,62.12,61.13,1582230.00
2019-09-13,62.00,61.61,62.05,61.35,1183762.00
2019-09-16,61.58,61.52,61.95,61.26,1410880.00
2019-09-17,61.49,61.58,61.75,61.17,1047201.00
2019-09-18,61.63,61.51,61.81,60.82,892788.00
2019-09-19,61.94,61.62,62.22,61.62,847002.00
2019-09-20,61.49,61.68,62.14,61.18,1937743.00
2019-09-23,61.73,61.33,61.98,61.19,1197069.00
2019-09-24,60.92,62.00,62.36,60.53,1835712.00
2019-09-25,62.30,60.80,62.40,60.46,1355162.00
2019-09-26,62.11,62.11,62.23,61.59,1171577.00
2019-09-27,61.30,62.14,62.25,60.76,1722481.00
2019-09-30,61.06,61.03,61.37,60.67,1294609.00
2019-10-01,60.30,61.12,61.64,60.28,1282735.00
2019-10-02,58.90,59.83,59.94,58.63,1674774.00
2019-10-03,59.47,59.17,59.55,58.16,1469413.00
2019-10-04,60.55,59.71,60.62,59.55,1228686.00
2019-10-07,60.41,60.35,60.95,60.22,879020.00
2019-10-08,59.51,59.94,60.34,59.47,1032426.00
2019-10-09,60.12,60.07,60.42,59.91,813216.00
2019-10-10,60.47,59.93,60.78,59.89,668244.00
2019-10-11,60.79,61.20,61.44,60.68,1116491.00
2019-10-14,60.89,60.69,61.29,60.59,683926.00
2019-10-15,62.11,61.08,62.36,61.05,1527216.00
2019-10-16,62.15,62.09,62.71,61.93,1151028.00
2019-10-17,62.64,62.57,63.19,62.49,1063981.00
2019-10-18,62.22,62.73,62.91,62.01,1582320.00
2019-10-21,62.21,62.44,62.68,62.00,1030085.00
2019-10-22,62.06,62.22,62.44,61.99,1281821.00
2019-10-23,62.88,62.01,62.90,62.01,1176281.00
2019-10-24,62.96,62.96,63.15,62.62,1011135.00
2019-10-25,63.22,62.60,63.40,62.46,1320953.00
2019-10-28,64.45,63.75,64.96,63.62,3271411.00
2019-10-29,63.03,63.80,64.04,62.78,2632715.00
2019-10-30,63.04,62.76,63.40,62.53,1460193.00
2019-10-31,62.94,63.00,63.33,62.47,1595154.00
2019-11-01,63.61,63.29,63.65,62.99,1440607.00
2019-11-04,64.48,63.81,64.63,63.81,1531622.00
2019-11-05,64.57,64.56,64.86,64.47,1257427.00
2019-11-06,64.55,64.50,64.65,64.11,1231265.00
2019-11-07,65.35,64.71,66.13,64.69,2257005.00
2019-11-08,65.45,65.08,65.86,65.08,1492712.00
2019-11-11,64.91,65.20,65.25,64.79,861860.00
2019-11-12,64.86,64.93,65.47,64.71,1444342.00
2019-11-13,64.81,64.66,65.13,64.61,936085.00
2019-11-14,65.46,64.75,65.79,64.70,1450039.00
2019-11-15,66.68,65.75,66.68,65.59,1843571.00
2019-11-18,65.99,66.62,66.70,65.81,1399374.00
2019-11-19,65.63,66.33,66.33,65.59,1093629.00
2019-11-20,65.09,65.57,65.66,64.46,1430601.00
2019-11-21,65.01,64.96,65.56,64.54,1277338.00
2019-11-22,64.68,65.15,65.35,64.47,1388912.00
2019-11-25,65.28,64.81,65.52,64.78,1179658.00
2019-11-26,65.65,65.50,65.70,65.20,1097089.00
2019-11-27,65.61,65.77,65.88,65.47,845279.00
2019-11-29,65.20,65.33,65.50,65.16,639861.00
2019-12-02,64.44,65.13,65.27,64.02,1155125.00
2019-12-03,64.74,63.93,64.86,63.85,1480026.00
2019-12-04,65.95,65.31,66.21,65.15,1776392.00
2019-12-05,66.35,66.35,66.40,65.72,1213889.00
2019-12-06,66.97,66.64,67.12,66.56,1537357.00
2019-12-09,67.15,66.94,67.88,66.80,1556889.00
2019-12-10,67.14,67.00,67.40,66.70,868417.00
2019-12-11,67.21,67.42,67.49,67.06,1024308.00
2019-12-12,67.42,67.16,67.73,66.91,1372471.00
2019-12-13,67.34,67.40,67.57,67.08,1332395.00
2019-12-16,68.04,67.75,68.18,67.53,1406457.00
2019-12-17,67.74,68.12,68.22,67.54,1648549.00
2019-12-18,67.60,67.85,67.97,67.52,1166733.00
2019-12-19,67.82,67.60,67.88,67.44,1521082.00
2019-12-20,67.56,68.16,68.20,67.54,2501705.00
2019-12-23,67.53,67.94,68.09,67.40,996967.00
2019-12-24,67.22,67.51,67.60,67.21,673410.00
2019-12-26,68.12,67.33,68.16,67.28,1183800.00
2019-12-27,67.73,68.20,68.35,67.65,1160873.00
2019-12-30,66.99,67.84,67.85,66.89,1000592.00
2019-12-31,66.97,66.79,67.03,66.61,974981.00
2020-01-02,68.43,67.42,68.43,67.32,1364265.00
2020-01-03,68.08,67.40,68.69,67.37,1111588.00
2020-01-06,69.89,67.58,69.92,67.55,2339343.00
2020-01-07,69.76,70.02,70.18,69.58,1726456.00
2020-01-08,70.25,69.74,70.59,69.63,1766274.00
2020-01-09,70.99,71.10,71.43,70.51,1661438.00
2020-01-10,71.45,71.47,71.75,70.98,1307016.00
2020-01-13,72.00,71.76,72.07,71.27,1537317.00
2020-01-14,71.53,72.00,72.13,71.39,1305636.00
2020-01-15,71.96,71.65,72.04,71.58,1077519.00
2020-01-16,72.51,72.27,72.54,72.00,1288085.00
2020-01-17,73.98,73.13,74.03,72.83,2467392.00
2020-01-21,74.11,73.95,74.49,73.51,2387181.00
2020-01-22,74.21,74.49,75.03,74.13,1417595.00
2020-01-23,74.23,74.38,74.68,74.02,1328800.00
2020-01-24,73.31,74.64,74.71,73.16,1485156.00
2020-01-27,71.59,71.58,71.83,70.98,1660935.00
2020-01-28,72.53,72.09,72.74,71.52,1424316.00
2020-01-29,72.84,72.92,73.21,72.27,1069334.00
2020-01-30,72.71,71.91,72.76,71.75,1328374.00
2020-01-31,71.64,73.39,73.48,71.35,2173199.00
2020-02-03,74.13,73.08,74.32,72.83,3608760.00
2020-02-04,72.27,72.72,73.37,71.10,4793967.00
2020-02-05,72.30,73.18,73.23,71.48,1818793.00
2020-02-06,73.80,72.60,74.08,72.52,1891079.00
2020-02-07,73.96,73.37,74.26,73.27,1414077.00
2020-02-10,75.43,73.86,75.44,73.76,1915072.00
2020-02-11,75.50,75.66,76.49,75.27,1742647.00
2020-02-12,75.93,75.79,76.02,75.43,1552136.00
2020-02-13,75.67,75.50,76.30,75.20,1145658.00
2020-02-14,75.94,75.73,76.00,75.28,1153206.00
2020-02-18,75.97,75.72,76.53,75.55,1284011.00
2020-02-19,76.24,76.36,76.54,76.05,1137338.00
2020-02-20,75.85,75.95,76.35,75.21,1298386.00
2020-02-21,74.17,75.23,75.55,73.92,2095363.00
2020-02-24,70.99,71.15,71.82,70.34,2478039.00
2020-02-25,69.32,71.55,71.84,69.02,2578966.00
2020-02-26,69.52,69.75,70.68,68.83,2490178.00
2020-02-27,65.75,67.96,68.47,65.71,3114476.00
2020-02-28,66.96,63.72,67.12,63.41,3953275.00
2020-03-02,69.32,67.57,69.37,66.26,2771463.00
2020-03-03,66.89,69.88,70.41,66.46,2830112.00
2020-03-04,69.08,67.95,69.14,66.85,2379856.00
2020-03-05,65.74,67.28,67.68,65.08,2718982.00
2020-03-06,64.79,63.50,65.14,62.86,3226690.00
2020-03-09,60.79,60.25,62.64,59.90,3462578.00
2020-03-10,63.76,62.72,63.79,60.73,2743566.00
2020-03-11,60.55,62.41,62.85,59.56,2741694.00
2020-03-12,55.58,56.13,59.44,55.42,4716293.00
2020-03-13,60.71,58.75,60.72,55.61,3778902.00
2020-03-16,53.65,54.48,57.27,53.35,4825981.00
2020-03-17,55.90,54.53,56.30,52.46,4159686.00
2020-03-18,54.56,53.00,55.25,51.85,4652238.00
2020-03-19,55.58,54.41,57.63,52.78,3703248.00
2020-03-20,53.41,56.55,56.92,53.11,4090301.00
2020-03-23,52.71,52.82,53.35,50.44,4183629.00
2020-03-24,56.50,55.20,56.67,54.32,3623435.00
2020-03-25,55.08,56.23,57.31,54.15,4516162.00
2020-03-26,58.15,55.74,58.57,54.60,3834422.00
2020-03-27,55.51,56.37,57.55,55.20,3122251.00
2020-03-30,57.32,56.63,57.55,54.92,2916764.00
2020-03-31,58.10,57.44,58.67,56.84,3263971.00
2020-04-01,55.11,56.20,56.47,54.67,2598519.00
2020-04-02,55.85,55.00,56.14,54.66,2787484.00
2020-04-03,54.64,55.74,55.94,53.75,2535202.00
2020-04-06,59.16,56.65,59.54,56.25,3157091.00
2020-04-07,59.13,60.85,61.04,58.86,3080955.00
2020-04-08,60.35,60.16,60.75,59.20,2008226.00
2020-04-09,60.33,60.91,61.10,59.62,2701423.00
2020-04-13,60.52,60.08,60.73,59.12,1935128.00
2020-04-14,63.26,62.00,63.79,61.43,3167862.00
2020-04-15,62.87,62.33,63.76,61.70,2097043.00
2020-04-16,62.87,63.36,63.67,61.91,2846171.00
2020-04-17,63.95,64.09,64.50,63.30,2506969.00
2020-04-20,63.06,63.49,63.84,62.82,1755629.00
2020-04-21,60.61,62.14,62.50,60.25,2420951.00
2020-04-22,62.92,62.06,63.99,61.86,2315792.00
2020-04-23,63.56,63.29,64.41,63.03,1691786.00
2020-04-24,63.83,62.75,63.89,62.20,1847996.00
2020-04-27,63.54,64.60,64.71,63.25,2209333.00
2020-04-28,61.63,64.16,64.24,61.52,4035007.00
2020-04-29,67.11,67.25,68.01,66.34,5417888.00
2020-04-30,67.34,66.57,67.50,66.08,2792124.00
2020-05-01,65.87,66.20,67.57,65.48,2432638.00
2020-05-04,66.15,65.41,66.22,64.80,1540347.00
2020-05-05,67.45,66.88,68.55,66.75,1983318.00
2020-05-06,67.27,67.90,68.43,67.26,1574575.00
2020-05-07,68.46,68.07,68.80,67.63,1535819.00
2020-05-08,69.22,69.09,69.83,68.60,1664289.00
2020-05-11,70.18,68.84,70.78,68.78,1630888.00
2020-05-12,68.76,70.41,70.72,68.73,1695874.00
2020-05-13,67.42,68.81,69.27,66.40,2009229.00
2020-05-14,67.84,66.68,67.87,66.17,1826572.00
2020-05-15,68.65,67.41,68.73,66.95,1993716.00
2020-05-18,69.26,68.08,69.64,67.71,2348588.00
2020-05-19,68.72,69.27,69.62,68.69,1579250.00
2020-05-20,70.46,69.46,70.60,69.37,1913133.00
2020-05-21,70.34,70.55,70.82,69.72,1544976.00
2020-05-22,70.66,70.20,70.85,69.80,1404215.00
2020-05-26,71.07,72.10,72.26,70.97,2215186.00
2020-05-27,71.01,71.00,71.27,69.73,1572804.00
2020-05-28,70.91,70.00,72.22,69.95,1748241.00
2020-05-29,71.68,71.02,71.84,70.80,1822131.00
2020-06-01,71.74,71.29,72.08,71.11,1259254.00
2020-06-02,72.12,71.75,72.15,71.08,1172069.00
2020-06-03,71.96,72.14,72.45,71.58,1380964.00
2020-06-04,70.72,71.84,72.07,70.30,1349105.00
2020-06-05,72.00,70.78,72.32,70.38,2110382.00
2020-06-08,72.40,71.31,72.45,71.22,1682049.00
2020-06-09,72.60,72.26,73.39,72.12,1661331.00
2020-06-10,73.24,73.08,73.64,72.72,1559214.00
2020-06-11,70.10,72.05,72.58,69.92,2347259.00
2020-06-12,70.65,71.29,71.73,69.29,1756333.00
2020-06-15,71.04,69.47,71.25,69.36,1518308.00
2020-06-16,72.32,72.45,72.86,71.45,1531072.00
2020-06-17,72.63,72.65,73.11,71.76,1525181.00
2020-06-18,71.71,72.49,72.65,71.31,1743071.00
2020-06-19,71.23,72.00,72.23,70.95,2607084.00
2020-06-22,72.53,71.25,72.55,70.96,1468747.00
2020-06-23,73.20,72.60,73.76,72.25,1887583.00
2020-06-24,71.64,73.16,73.79,71.50,1574104.00
2020-06-25,72.06,71.56,72.12,70.98,1194083.00
2020-06-26,68.13,71.63,71.85,67.75,4700645.00
2020-06-29,69.86,68.02,69.90,67.58,2253678.00
2020-06-30,70.90,69.84,71.20,69.35,2007240.00
2020-07-01,72.10,70.96,72.42,70.71,2109124.00
2020-07-02,73.50,72.59,74.43,72.55,2860915.00
2020-07-06,74.98,74.41,75.50,73.85,2217979.00
2020-07-07,74.50,74.81,76.07,74.49,2107056.00
2020-07-08,75.18,75.04,75.56,74.62,1577464.00
2020-07-09,75.93,75.50,76.46,74.78,2091833.00
2020-07-10,76.95,75.66,77.07,75.04,1757171.00
2020-07-13,75.61,77.50,78.82,75.33,2131182.00
2020-07-14,76.04,74.64,76.14,74.30,1905400.00
2020-07-15,75.84,76.16,76.82,74.89,1539730.00
2020-07-16,75.75,75.08,75.80,74.41,1324227.00
2020-07-17,75.84,75.85,76.17,74.91,1693778.00
2020-07-20,78.19,75.75,78.45,75.13,1502672.00
2020-07-21,77.80,79.25,79.35,77.63,1369423.00
2020-07-22,78.24,77.79,78.35,77.16,1210930.00
2020-07-23,75.84,78.30,78.52,75.43,1688437.00
2020-07-24,75.41,74.96,75.77,74.38,1485753.00
2020-07-27,76.47,75.66,76.88,75.62,1311275.00
2020-07-28,75.18,76.25,76.30,75.03,1542997.00
2020-07-29,76.18,75.25,76.67,75.15,1128941.00
2020-07-30,76.92,74.90,77.04,74.76,1635651.00
2020-07-31,74.40,74.85,75.25,72.70,4537542.00
2020-08-03,74.14,74.55,74.89,73.59,2276085.00
2020-08-04,73.67,74.34,74.66,73.20,1857697.00
2020-08-05,73.95,73.84,74.50,73.56,1455336.00
2020-08-06,75.25,73.81,75.31,73.60,1661523.00
2020-08-07,74.92,75.45,76.00,74.31,1384392.00
2020-08-10,74.84,74.54,75.36,73.87,1019593.00
2020-08-11,74.03,74.70,75.52,73.91,1547031.00
2020-08-12,75.36,74.36,75.58,74.25,1125078.00
2020-08-13,75.83,75.41,76.85,75.41,1114680.00
2020-08-14,75.23,75.68,75.99,74.95,1090490.00
2020-08-17,75.81,75.80,76.19,75.25,999934.00
2020-08-18,77.79,76.31,77.87,76.08,1399982.00
2020-08-19,77.23,77.62,78.44,77.00,1515515.00
2020-08-20,78.81,77.00,79.01,76.72,1309750.00
2020-08-21,78.78,78.59,79.59,78.12,1712640.00
2020-08-24,79.26,79.62,80.44,78.75,1281893.00
2020-08-25,80.29,79.01,80.44,78.89,1251918.00
2020-08-26,82.21,80.32,82.64,80.05,2542516.00
2020-08-27,81.43,82.33,82.40,80.94,1564236.00
2020-08-28,81.97,81.47,82.07,81.28,1121195.00
2020-08-31,81.48,82.18,82.23,81.27,1313057.00
2020-09-01,82.75,81.61,82.96,81.48,1116656.00
2020-09-02,85.87,83.40,86.31,83.01,2456123.00
2020-09-03,81.48,84.98,85.00,80.39,3090676.00
2020-09-04,79.06,80.45,81.75,76.90,2741536.00
2020-09-08,76.18,76.25,77.78,75.83,2665349.00
2020-09-09,77.36,77.45,77.94,76.26,1952488.00
2020-09-10,76.30,77.51,78.68,76.00,1646563.00
2020-09-11,75.79,76.41,76.93,74.65,1528864.00
2020-09-14,75.44,76.58,77.85,75.26,2070016.00
2020-09-15,76.76,76.39,77.55,76.11,1147579.00
2020-09-16,75.60,77.12,77.72,75.58,1105089.00
2020-09-17,74.35,74.29,74.93,73.12,1997819.00
2020-09-18,72.55,74.42,74.76,71.58,3136758.00
2020-09-21,71.51,71.58,72.00,70.13,2776933.00
2020-09-22,72.99,72.52,73.20,71.47,1691062.00
2020-09-23,70.47,72.60,72.65,70.13,1879158.00
2020-09-24,71.14,70.13,71.90,70.11,1706644.00
2020-09-25,71.95,71.25,72.30,70.38,1509143.00
2020-09-28,72.93,73.60,73.65,72.31,1514310.00
2020-09-29,73.30,73.20,73.60,72.70,1587678.00
2020-09-30,73.28,73.05,74.31,72.79,2043128.00
2020-10-01,74.40,74.18,74.75,73.84,1640748.00
2020-10-02,72.78,72.98,73.95,72.37,1558225.00
2020-10-05,74.14,73.13,74.24,73.00,1077551.00
2020-10-06,72.55,73.78,74.23,72.25,1299143.00
2020-10-07,72.96,72.97,73.45,71.66,1791364.00
2020-10-08,74.17,73.27,74.40,73.27,1299972.00
2020-10-09,75.52,74.64,75.59,74.35,1622117.00
2020-10-12,78.23,76.90,79.42,76.47,2761566.00
2020-10-13,78.35,78.85,79.26,77.93,1951899.00
2020-10-14,78.17,78.73,79.19,77.29,1655813.00
2020-10-15,77.77,77.23,78.57,77.06,1552014.00
2020-10-16,78.39,78.09,78.89,77.88,1650972.00
2020-10-19,76.50,78.80,79.20,76.15,1483021.00
2020-10-20,77.55,76.16,78.69,76.03,2061766.00
2020-10-21,79.30,78.49,80.76,78.36,3013378.00
2020-10-22,80.33,79.25,80.67,78.87,1524510.00
2020-10-23,81.65,80.75,81.71,80.60,1521138.00
2020-10-26,79.21,80.75,81.48,78.39,1791317.00
2020-10-27,79.94,79.45,80.10,78.85,1295138.00
2020-10-28,75.54,77.50,77.69,75.42,2258675.00
2020-10-29,77.84,75.85,79.44,75.83,2770343.00
2020-10-30,80.81,83.37,84.07,80.08,4983213.00
2020-11-02,81.22,81.18,82.91,80.71,2211449.00
2020-11-03,82.28,81.54,82.95,80.61,1530389.00
2020-11-04,87.29,85.28,88.50,85.15,3484905.00
2020-11-05,88.13,88.52,89.59,87.05,1972649.00
2020-11-06,87.99,87.57,88.42,86.83,1405022.00
2020-11-09,88.07,89.80,90.84,87.88,2657132.00
2020-11-10,86.89,86.49,87.97,85.81,2151058.00
2020-11-11,87.36,87.42,88.15,87.15,1585812.00
2020-11-12,87.14,87.10,88.25,86.90,1284639.00
2020-11-13,88.61,87.40,88.86,86.80,1478319.00
2020-11-16,88.70,88.21,89.72,88.07,1260749.00
2020-11-17,88.08,88.39,88.86,87.97,1066034.00
2020-11-18,87.03,87.83,88.25,86.93,991636.00
2020-11-19,87.93,86.66,88.17,86.50,981591.00
2020-11-20,86.82,88.10,88.42,86.75,1324565.00
2020-11-23,86.38,87.01,87.30,85.51,1127618.00
2020-11-24,88.20,86.38,88.32,86.04,1360437.00
2020-11-25,88.21,88.39,88.52,87.42,979957.00
2020-11-27,89.35,88.23,89.85,88.23,739467.00
